"id","data","qtd_likes","qtd_retweets","texto"
"1,05668529737799E+018","2018-10-28 23:13:01",213778,52822,"BRASIL! 🇧🇷👍🏻"
"1,05668856802491E+018","2018-10-28 23:26:01",136932,29729,"Obrigado pela confiança! Vamos juntos mudar o Brasil! https://t.co/eeAdr0dc13"
"1,05668911669863E+018","2018-10-28 23:28:12",34350,5305,"Jair Bolsonaro fala pela primeira vez como Presidente eleito: https://t.co/zOavZ1SG7D"
"1,05671393962981E+018","2018-10-29 01:06:50",222521,44384,"Recebemos há pouco ligação do Presidente dos EUA, @realDonaldTrump nos parabenizando por esta eleição histórica! Manifestamos o desejo de aproximar ainda mais estas duas grande nações e avançarmos no caminho da liberdade e da prosperidade!"
"1,05671702714928E+018","2018-10-29 01:19:06",0,12615,"RT @MassaFelipe19: Que seja o início de um novo tempo para o nosso país.Que comece a caminhar rumo a uma nação justa, honesta e próspera! B…"
"1,05671708083641E+018","2018-10-29 01:19:19",0,19195,"RT @mauriciomacri: Felicitaciones a Jair Bolsonaro por el triunfo en Brasil! Deseo que trabajemos pronto juntos por la relación entre nuest…"
"1,05671744073708E+018","2018-10-29 01:20:45",0,6659,"RT @LucasMoura7: Que seja o início de um novo tempo e que, finalmente, o nosso país comece a caminhar rumo a uma nação justa, honesta e pró…"
"1,0567175714022E+018","2018-10-29 01:21:16",0,6379,"RT @filgmartin: O Brasil volta a ser uma nação, onde o Estado servirá ao povo, e não o povo ao Estado. O poder voltará a emanar efetivament…"
"1,05671762378902E+018","2018-10-29 01:21:29",0,12267,"RT @JanainaDoBrasil: Vida longa ao Presidente eleito! Que Deus o proteja, ilumine e guie na importante missão de unir esta nação!"
"1,05671847173051E+018","2018-10-29 01:24:51",50734,5041,"Valeu @lobaoeletrico ! 🎸👍🏻"
"1,05671891779471E+018","2018-10-29 01:26:37",47685,5992,"Parabéns a todo povo brasileiro! https://t.co/rj8YTgE6lH"
"1,05671923689315E+018","2018-10-29 01:27:53",0,7031,"RT @matteosalvinimi: 🔴Anche in #Brasile i cittadini hanno mandato a casa la sinistra! Buon lavoro al Presidente #Bolsonaro, l’amicizia fra…"
"1,05671971373939E+018","2018-10-29 01:29:47",0,8742,"RT @Almagro_OEA2015: Saludamos al pueblo brasileño por jornada electoral de hoy. Felicitamos al Presidente electo Jair Bolsonaro y aplaudim…"
"1,05672147287667E+018","2018-10-29 01:36:46",0,8819,"RT @ObamaMalik: .@jairbolsonaro CONGRATULATIONS O PRESIDENTE BOLSONARO!"
"1,0567239767293E+018","2018-10-29 01:46:43",41345,4735,"Vamos evoluindo sempre juntos, Luiz. Um forte abraço! https://t.co/dlPjGM9DVs"
"1,05690603476844E+018","2018-10-29 13:50:09",0,89774,"RT @realDonaldTrump: Had a very good conversation with the newly elected President of Brazil, Jair Bolsonaro, who won his race by a substan…"
"1,05697650556006E+018","2018-10-29 18:30:11",143168,20949,"Senhor Fernando Haddad, obrigado pelas palavras! Realmente o Brasil merece o melhor. https://t.co/OmgUMuasX4"
"1,05699136745548E+018","2018-10-29 19:29:14",94594,13609,"Acabo de receber os cumprimentos do Primeiro Ministro de Israel, Benjamin Netanyahu, ao lado do Embaixador Yossi Shelley. Nossos laços de amizade se traduzirão em acordos onde nossos povos serão os maiores beneficiados."
"1,05699197185055E+018","2018-10-29 19:31:38",32762,4187,"I’ve just received incredible words from the Prime Minister of Israel, Benjamin Netanyahu as well as from ambassador Yossi Shelley. Our friendship ties will undoubtedly result in mutual agreements that will surely benefit both of our nations and citizens. 🇧🇷🇮🇱"
"1,05700139388468E+018","2018-10-29 20:09:05",46518,5587,"Thank you President Putin! https://t.co/E55LTGw38t"
"1,05700153731309E+018","2018-10-29 20:09:39",0,2067,"RT @francediplo: COMMUNIQUE DE PRESSE | @Elysee 🇫🇷 | Élection de @jairbolsonaro à la présidence de la République fédérative du #Brésil 🇧🇷.…"
"1,05700203708539E+018","2018-10-29 20:11:38",26290,2982,"🇧🇷🇨🇴 https://t.co/EWmLwL1Uxb"
"1,05700277788335E+018","2018-10-29 20:14:35",34124,4642,"Brasil y Chile tienen todo para fortalecer sus relaciones. un abrazo Presidente https://t.co/oONdxnhUfd"
"1,0570033244599E+018","2018-10-29 20:16:45",28486,3074,"Gracias Presidente Sánchez! https://t.co/8zRxIWX05W"
"1,05700389596322E+018","2018-10-29 20:19:01",0,3553,"RT @MartinVizcarraC: Felicito a @jairbolsonaro por su elección como presidente del Brasil  y le deseo los mayores éxitos en su gestión. Exp…"
"1,05707548722117E+018","2018-10-30 01:03:30",28285,3448,"Presidente Eleito, Jair Bolsonaro, concede primeira entrevista na TV. https://t.co/Zh8LVVrXw7"
"1,05708044586158E+018","2018-10-30 01:23:12",149830,20760,"Nossa missão agora é unir o Brasil! Missão dada é missão cumprida! Boa noite a todos!"
"1,05726759018635E+018","2018-10-30 13:46:51",67662,11695,"Somente com a união, num Brasil propositalmente estimulado para ser dividido, resgataremos nosso país! https://t.co/ex7vwZYXM4"
"1,05728458427724E+018","2018-10-30 14:54:22",173041,29993,"Nossa campanha custou cerca de R$ 1,5 milhão, menos que a metade do que foi arrecadado com doações individuais. Pretendo doar o restante para a Santa Casa de Juiz de Fora, onde nasci novamente. Acredito que aqueles que em mim confiaram estarão de acordo. Muito obrigado a todos!"
"1,05739182639773E+018","2018-10-30 22:00:31",63911,15194,"A Folha de São Paulo está praticando um desserviço à informação. Mais uma Fake News sendo desmentida, dessa vez internacional. https://t.co/YBozP0OKVG"
"1,05742258144221E+018","2018-10-31 00:02:44",28206,4302,"Por @BlogDoPim : Um pouco da trajetória política que levou Jair Bolsonaro à Presidência da República. https://t.co/eQO0Q4RbNg"
"1,05763771828328E+018","2018-10-31 14:17:36",143973,20480,"Comunico que o Tenente-Coronel e Astronauta Marcos Pontes, engenheiro formado no ITA, será indicado para o Ministério da Ciência e Tecnologia. É o quarto Ministro confirmado!"
"1,05766872637025E+018","2018-10-31 16:20:49",148085,29978,"Nossos ministérios não serão compostos por condenados por corrupção, como foram nos últimos governos. Anunciarei os nomes oficialmente em minhas redes. Qualquer informação além é mera especulação maldosa e sem credibilidade."
"1,05773962230913E+018","2018-10-31 21:02:32",98576,12726,"- Tive a honra de receber e prestigiar esta grande homenagem dos pilotos da Esquadrilha CEU! - Fico extremamente grato e emocionado! https://t.co/kEfHQeQ13w"
"1,05800206770761E+018","2018-11-01 14:25:24",204942,43357,"O juiz federal Sérgio Moro aceitou nosso convite para o Ministério da Justiça e Segurança Pública. Sua agenda anti-corrupção, anti-crime organizado, bem como respeito à Constituição e às leis será o nosso norte!"
"1,05801413501386E+018","2018-11-01 15:13:21",45807,6874,"Falamos para a imprensa pela primeira vez após Juiz Sérgio Moro aceitar ser Ministro da Justiça e Segurança Pública. https://t.co/8JERAPM5Ch"
"1,0580795113954E+018","2018-11-01 19:33:08",98065,14868,"Como afirmado durante a campanha, pretendemos transferir a Embaixada do Brasil de Tel Aviv para Jerusalém. Israel é um Estado soberano e nós o respeitamos."
"1,05808415200265E+018","2018-11-01 19:51:34",34084,5379,"As previously stated during our campaign, we intend to transfer the Brazilian Embassy from Tel-Aviv to Jerusalem. Israel is a sovereign state and we shall duly respect that."
"1,05810654472063E+018","2018-11-01 21:20:33",21425,2768,"01/11/2018: Coletiva de imprensa com o Presidente eleito Jair Bolsonaro. https://t.co/hHFxocOWtC"
"1,05814278468583E+018","2018-11-01 23:44:33",38504,5026,"👍🏻 https://t.co/2HRMeT8mDH"
"1,05814717962016E+018","2018-11-02 00:02:01",132716,10024,"Boa noite a todos! 🇧🇷"
"1,05830585817673E+018","2018-11-02 10:32:33",99966,18277,"Desautorizo informações prestadas junto a mídia por qualquer grupo intitulado “equipe de Bolsonaro” especulando sobre os mais variados assuntos, tais como CPMF, previdência, etc."
"1,05845996894339E+018","2018-11-02 20:44:56",147956,24766,"Por muito tempo nossas instituições de ensino foram tomadas por ideologias nocivas e inversão de valores, pessoas que odeiam nossas cores e Hino. Hastear uma bandeira do Brasil não tem relação com política, mas com o orgulho de ser brasileiro e a esperança de tempos melhores."
"1,05869869706691E+018","2018-11-03 12:33:33",114464,14778,"Minutos após a vitória nas eleições iniciamos uma intensa agenda com propostas para fazermos diferente de tudo que governos anteriores fizeram, desde planos para fomentar a economia, mas principalmente, resgatar a confiança do brasileiro e do estrangeiro em nosso Brasil. 👍🏻"
"1,05880927562206E+018","2018-11-03 19:52:57",0,7964,"RT @BolsonaroSP: (POR) O conservador norteamericano Ben Shapiro @benshapiro comenta verdades sobre a eleição de @jairbolsonaro no Brasil.…"
"1,05884470215648E+018","2018-11-03 22:13:44",0,9554,"RT @oiluiz: Acho que vai cair uma tempestade, olha quanto guarda chuva https://t.co/Qi1VLhTsuf"
"1,0590314375953E+018","2018-11-04 10:35:45",102778,16051,"Gastamos cerca de 20 vezes menos que o segundo colocado, sem prefeitos, governadores ou máquinas. Todo o possível quadro foi mudado graças a conexão com o que almeja a população. Surge um novo momento, onde o estado servirá à população e não o historicamente destrutivo oposto!"
"1,05909321413164E+018","2018-11-04 14:41:13",27003,3060,"Fernando Henrique Cardoso: https://t.co/3MFMnpTQ6z"
"1,05913622921049E+018","2018-11-04 17:32:09",135941,22578,"Para colocarmos o Brasil no caminho da prosperidade é preciso compreender que todos estamos no mesmo barco, e que trabalhar para prejudicá-lo é prejudicar a si próprio. Se cada um levar consigo estes valores, certamente chegaremos em posição destaque no mundo. Conto com vocês!"
"1,05939021586803E+018","2018-11-05 10:21:24",86404,11672,"Esta semana damos mais um grande passo com o início do funcionamento do grupo de transição de governo, absorvendo informações para restruturação do Brasil. Em Brasília, teremos acessos iniciais a números e informações que serão passadas aos brasileiros!"
"1,05943407491643E+018","2018-11-05 13:15:41",70483,7725,"Recebendo visita do Embaixador da Itália, Antonio Bernardini e da China, o Embaixador Li Jinzhang. Muito grato pela consideração! https://t.co/ids0GjflVk"
"1,05980826878318E+018","2018-11-06 14:02:36",126037,21754,"Qual a razão de incluir ideologia e politicagem nos testes que medem o conhecimento dos nossos alunos? Não devemos fabricar militantes, mas preparar o jovem para que se torne um bom profissional no futuro. O modelo atual não funciona, temos péssimos indicativos. É preciso mudar!"
"1,05982171136392E+018","2018-11-06 14:56:01",70669,11831,"Na Democracia temos apenas um norte: a nossa Constituição Federal! https://t.co/lymig1kUdM"
"1,06017557083788E+018","2018-11-07 14:22:07",107201,17485,"Não estou preocupado com a cor, sexo ou sexualidade de quem está na minha equipe, mas com a missão de fazer o Brasil crescer, combater o crime organizado e a corrupção, dentre outras urgências."
"1,06017779477116E+018","2018-11-07 14:30:58",62513,8999,"Algum jornalista acha mesmo que vou sair perguntando o que cada um faz na sua intimidade para indicar a cargos no governo? Isso é uma grande piada!"
"1,06026363802665E+018","2018-11-07 20:12:04",93479,12605,"Boa noite! Informo a todos a indicação da senhora Tereza Cristina da Costa Dias, Presidente da Frente Parlamentar da Agropecuária, ao posto de Ministra da Agricultura."
"1,06032104578844E+018","2018-11-08 00:00:11",32995,3329,"https://t.co/yvI9KznFUU 🇧🇷👍🏻👉🏻👉🏻 https://t.co/FJjoognOlL"
"1,06033344308156E+018","2018-11-08 00:49:27",81789,11202,"Fazem parte da nossa Equipe de Transição: a Doutora em Economia, Clarissa Costalonga e Gandour; a Engenheira Ambiental, Liane de Moura Fernandes; a Tenente-coronel do Corpo de Bombeiros, Márcia Amarílio; e a Tenente do Exército, Sílvia Nobre Waiãpi. Boa noite a todos!"
"1,06045227282254E+018","2018-11-08 08:41:38",160716,27748,"Firmo o compromisso de iniciar o meu mandato determinado a abrir a caixa preta do BNDES e revelar ao povo brasileiro o que feito com seu dinheiro nos últimos anos. Acredito que este é um anseio de todos. Um forte abraço!"
"1,060639476438E+018","2018-11-08 21:05:31",54387,8203,"Os petistas e seus puxadinhos, como PCdoB e PSOL, não gostarão! O Brasil saberá a verdade que estes omitem com o dinheiro do povo!"
"1,06063995939113E+018","2018-11-08 21:07:26",53657,6549,"Muito obrigado pela confiança e consideração! https://t.co/N5pgacyvSX"
"1,06086913717665E+018","2018-11-09 12:18:06",71790,14517,"As propostas de reforma da Previdência divulgadas pela imprensa, sugerindo 40 anos de contribuição para aposentadoria integral e 22% de alíquota de INSS, não são de nossa autoria como tentam atribuir falsamente."
"1,06090587117636E+018","2018-11-09 14:44:05",104085,17581,"Após as eleições, grandes empresas já anunciaram milhões em investimentos no Brasil nos próximos anos. É só o começo! Comércio com o mundo todo sem viés ideológico + Redução de impostos + Desburocratização = Mais confiança, mais investimentos e mais empregos."
"1,06096941795638E+018","2018-11-09 18:56:35",47604,6331,"Hoje, 9/11, às 18:00, entrarei ao vivo no Facebook para conversar um pouco com todos a respeito dos fatos mais recentes e de interesse do nosso Brasil. Até lá!"
"1,06100119704849E+018","2018-11-09 21:02:52",21860,3608,"Live passada do facebook para o youtube: Fatos mais recentes e de interesse do nosso Brasil. https://t.co/vaZAiEJntb"
"1,06121221376202E+018","2018-11-10 11:01:22",65428,9166,"O turismo associado ao meio ambiente é uma ótima fórmula comprovada para a preservação. A alegação do intocável age em prol de pequenos grupos, sugar a mente de inocentes, encher o bolso de poucos e dominar a grande maioria envolvida, travando o verdadeiro desenvolvimento!"
"1,06123127254933E+018","2018-11-10 12:17:06",0,1664,"RT @CarlosBolsonaro: Jornal Nacional explora pontos da live de Bolsonaro. https://t.co/bkvOoSJCOe"
"1,06128504256197E+018","2018-11-10 15:50:46",21629,3373,"Entrevista com @eduribeirotv sobre a primeira semana da transição de governo e mais. Se possível, assista. Um forte abraço! https://t.co/Nq4QmBfXGP"
"1,06165465264571E+018","2018-11-11 16:19:28",63669,9220,"Uma breve conversa com Silvio Santos ao vivo no Teleton (10/11/2018). https://t.co/HDtG4hppR3"
"1,06165873130025E+018","2018-11-11 16:35:40",112638,7863,"Boa tarde a todos! 🇧🇷👍"
"1,06172126462737E+018","2018-11-11 20:44:09",55675,7367,"Sigam @odiodobem e @lsentoes ,perfis cujos donos não conheço mas dizem muita verdade que não ficaríamos sabendo se dependêssemos de alguns outros!"
"1,06173813862266E+018","2018-11-11 21:51:13",0,2773,"RT @AntonioLeitteRj: Lobão sola o hino Nacional... #LobaoNoPanico https://t.co/iH6PkXAzJ9"
"1,06180919919637E+018","2018-11-12 02:33:35",44353,7164,"Seguem algumas opções de excelentes canais de informação no youtube! 👍🏻 https://t.co/25GAgrfFp6"
"1,06200599586449E+018","2018-11-12 15:35:35",60706,5694,"Agradeço a todos que me enviaram lembranças das mais variadas, símbolo da esperança depositada no futuro governo. Que Deus nos abençoe! Um forte abraço a todos! https://t.co/NEM0A22hxB"
"1,06203314824929E+018","2018-11-12 17:23:28",0,7863,"RT @radiojovempan: ""Ódio do bem"": Telespectadores boicotam Teleton após ligação de Bolsonaro. #JPMorningShow https://t.co/aVbW3uEG5s"
"1,06210313589061E+018","2018-11-12 22:01:35",0,5270,"RT @conexaopolitica: URGENTE: Dezenas de foguetes foram lançados da Faixa de Gaza contra áreas da região sul de Israel. O sistema de defesa…"
"1,06230124485167E+018","2018-11-13 11:08:48",103552,13510,"Bom Dia! Comunico a todos a indicação do General-de-Exército Fernando Azevedo e Silva para o cargo de Ministro da Defesa."
"1,06247323136449E+018","2018-11-13 22:32:12",84239,11558,"Tão importante quanto colocar nomes técnicos à frente da missão de fazer o Brasil crescer, é desfazer o sistema ideológico e burocrático criado conscientemente para frear qualquer tentativa de mudança."
"1,06273665741636E+018","2018-11-14 15:58:58",91021,18841,"Condicionamos à continuidade do programa Mais Médicos a aplicação de teste de capacidade, salário integral aos profissionais cubanos, hoje maior parte destinados à ditadura, e a liberdade para trazerem suas famílias. Infelizmente, Cuba não aceitou."
"1,06275182129753E+018","2018-11-14 16:59:13",47757,8120,"Além de explorar seus cidadãos ao não pagar integralmente os salários dos profissionais, a ditadura cubana demonstra grande irresponsabilidade ao desconsiderar os impactos negativos na vida e na saúde dos brasileiros e na integridade dos cubanos."
"1,06276977298575E+018","2018-11-14 18:10:33",92908,17121,"Atualmente, Cuba fica com a maior parte do salário dos médicos cubanos e restringe a liberdade desses profissionais e de seus familiares. Eles estão se retirando do Mais Médicos por não aceitarem rever esta situação absurda que viola direitos humanos. Lamentável!"
"1,06277313589062E+018","2018-11-14 18:23:55",60745,9035,"A política externa brasileira deve ser parte do momento de regeneração que o Brasil vive hoje. Informo a todos a indicação do Embaixador Ernesto Araújo, diplomata há 29 anos e um brilhante intelectual, ao cargo de Ministro das Relações Exteriores."
"1,06279589615131E+018","2018-11-14 19:54:22",31674,6369,"CUBA: https://t.co/SPUw8hGpsS"
"1,06307172239458E+018","2018-11-15 14:10:24",0,12490,"RT @cocofarinas: El presidente electo de Brasil,  @jairbolsonaro sólo está exigiendo, lo que es una Práctica Internacional: donde los profe…"
"1,06322438203262E+018","2018-11-16 00:17:01",89051,6371,"Bom fim de feriado a todos! 🇧🇷"
"1,06343737282465E+018","2018-11-16 14:23:22",41395,3807,"Fui recebido hoje (16/11) pelo Comandante da Marinha, Almirante Leal Ferreira, no 1° Distrito Naval. 🇧🇷⚓ https://t.co/SQHpllybDN"
"1,06353146383088E+018","2018-11-16 20:37:15",13099,1768,"Fatos desta sexta-feira 16. https://t.co/kuJswJztZF"
"1,0635619403903E+018","2018-11-16 22:38:21",37589,5012,"Thank you 👍🏻 https://t.co/QVu8ksPgk8"
"1,06376195659372E+018","2018-11-17 11:53:08",0,1694,"RT @CarlosBolsonaro: O @JornalOGlobo de hoje acordou com um apetite maior que o normal para tentar “informar” o leitor! 😂👍🏻"
"1,06376269141898E+018","2018-11-17 11:56:04",0,1973,"RT @sensoinc: A nova vergonha da mídia: confundir globalismo com globalização - por @filgmartin: https://t.co/aKnSzGshku https://t.co/aIacC…"
"1,06377223762128E+018","2018-11-17 12:34:00",102039,12069,"Graças a Deus temos a internet para ter informação e desenvolvimento!"
"1,06383409124467E+018","2018-11-17 16:39:47",0,4140,"RT @RenovaMidia: A expansão da economia dos #EUA, impulsionada pelo corte de impostos sancionado por Donald Trump, contribuiu para a geraçã…"
"1,06383468139587E+018","2018-11-17 16:42:07",0,5664,"RT @republica_ctba: Após Bolsonaro prometer asilo político, médicos cubanos entram com ações para ficar no Brasil https://t.co/sIlLTntnNz"
"1,06415221023646E+018","2018-11-18 13:43:52",28873,4007,"O presidiário corrupto, Bolsonaro e as mulheres! Infelizmente, a narrativa montada é sempre a oposta! Seguimos adiante para a aplicação de melhores condições de vida aos brasileiros. Jamais esqueçamos a verdade, pois esta é arma do crescimento da esquerda! https://t.co/0XkYJKxWOc"
"1,06416381371557E+018","2018-11-18 14:29:59",79149,9393,"Como professor formado na Escola de Educação Física do Exército tenho consciência do valor do esporte na vida de todos: empregabilidade, auxiliando na saúde e no combate à criminalidade e drogas. Dada tamanha importância, buscamos soluções que correspondam aos futuros desafios."
"1,06432228714974E+018","2018-11-19 00:59:42",59676,9368,"Só o amor constrói... https://t.co/XpTbWbcuKC"
"1,06450279070845E+018","2018-11-19 12:56:57",63767,9183,"Para voltarmos a crescer como nação precisamos fazer valer nossa soberania e nossas leis. Devemos respeitar o mundo todo, mas também ser respeitados. Seremos um Brasil amigo, mas que tem seus valores e princípios básicos."
"1,06450284949167E+018","2018-11-19 12:57:11",46323,6854,"O Brasil paraíso de criminosos e fonte de renda ditaduras desumanas deverá dar lugar ao Brasil cujo brasileiro e as pessoas de bem serão nossa maior prioridade. 🇧🇷"
"1,06454149293977E+018","2018-11-19 15:30:44",0,9859,"RT @CarlosBolsonaro: Só para jamais cair no esquecimento: QUEM MANDOU MATAR JAIR BOLSONARO? Que foi um alinhado do PSOL, o auxiliar do PT,…"
"1,0646022104772E+018","2018-11-19 19:32:00",31275,5062,"Português / English: https://t.co/SjS7uu5cUt"
"1,06460751996693E+018","2018-11-19 19:53:06",0,3143,"RT @RenovaMidia: O presidente eleito Jair Bolsonaro conversou por telefone com o primeiro-ministro da #Hungria, Viktor Orbán, e afirmou que…"
"1,06460894798068E+018","2018-11-19 19:58:47",36075,5919,"Via @portalR7 : Otimismo de empresas brasileiras atinge maior nível desde 2014. https://t.co/PX77GisGkL"
"1,06483724928251E+018","2018-11-20 11:05:58",67148,8170,"Informo a indicação do Senhor Wagner de Campos Rosário como Ministro da Controladoria Geral da União. Bom dia a todos!"
"1,06493049420115E+018","2018-11-20 17:16:29",56924,7489,"Com o apoio da grande maioria dos profissionais de saúde do Brasil, anuncio como futuro Ministro da Saúde, o Doutor Luiz Henrique Mandetta. https://t.co/5ARJpAd60J"
"1,06494294399011E+018","2018-11-20 18:05:58",0,2586,"RT @RenovaMidia: A missão da Secretaria de Privatizações será acelerar o programa de venda de estatais do #Brasil como forma de tentar melh…"
"1,06523429874636E+018","2018-11-21 13:23:42",58738,7411,"Informo a todos que a Advocacia Geral da União será liderada pelo senhor André Luiz de Almeida Mendonça, advogado com ampla vivência e experiência no setor."
"1,06535719640857E+018","2018-11-21 21:32:03",66343,7584,"Informo que até o presente momento não existe nome definido para dirigir o Ministério da Educação."
"1,06574410389856E+018","2018-11-22 23:09:29",93874,15502,"Gostaria de comunicar a todos a indicação de Ricardo Velez Rodriguez, Filósofo autor de mais de 30 obras, atualmente Professor Emérito da Escola de Comando e estado Maior do Exército, para o cargo de Ministro da Educação."
"1,06574418253334E+018","2018-11-22 23:09:48",55102,8274,"Velez é Professor de Filosofia, Mestre em Pensamento Brasileiro pela Pontifícia Universidade Católica RJ, Doutor em Pensamento Luso-Brasileiro pela Universidade Gama Filho, Pós-Doutor pelo Centro de Pesquisas Políticas Raymond Aron, Paris, com ampla experiência docente e gestora."
"1,06588742551854E+018","2018-11-23 08:39:00",65279,8233,"Feliz de receber a visita do Conselheiro de Segurança Nacional dos Estados Unidos, Sr. @AmbJohnBolton, na próxima semana. Certamente teremos uma conversa produtiva e positiva em prol de nossas nações. Bom dia a todos! 🇧🇷"
"1,066695162188E+018","2018-11-25 14:08:39",84833,6909,"Bom domingo a todos! 🇧🇷👍🏻"
"1,06669770700222E+018","2018-11-25 14:18:46",254,15,"@JorgeVictorSoa2 @lsentoes 👍🏻"
"1,06669773605617E+018","2018-11-25 14:18:53",5091,195,"@lsentoes 👍🏻"
"1,06670021975524E+018","2018-11-25 14:28:45",0,2804,"RT @foIha_sp: Bolsonaro teria colocado o feijão por baixo do arroz https://t.co/lcN9ITJaAC https://t.co/tWKYsJDBrF"
"1,06670868638981E+018","2018-11-25 15:02:23",14191,2025,"Coletiva  / alguns fatos da semana: https://t.co/CM8aS8Jttw"
"1,06682972621863E+018","2018-11-25 23:03:22",65549,7039,"Parabens Sociedade Esportiva @Palmeiras pelo título do Campeonato Brasileiro 2018! Mais que merecido!"
"1,06686297330469E+018","2018-11-26 01:15:28",0,1598,"RT @JoelAlexandreM: Fantástico mostra o domingo de Bolsonaro. #Fantastico https://t.co/u5ko8PtiNP"
"1,0670418494651E+018","2018-11-26 13:06:16",54302,6889,"Gostaria de comunicar a indicação do General-de-Divisão Carlos Alberto dos Santos Cruz para a Secretaria de Governo. https://t.co/hKeDnOsElM"
"1,06707385906774E+018","2018-11-26 15:13:27",49553,3918,"🇧🇷👍🏻"
"1,06715525474204E+018","2018-11-26 20:36:54",0,4347,"RT @republica_ctba: Cai o avião de sócio de empreiteira denunciada com Lula por esquema na Guiné Equatorial https://t.co/YceelE82fH"
"1,06715534653016E+018","2018-11-26 20:37:16",0,2021,"RT @filgmartin: A tarde segue produtiva em Washington, D.C., onde acompanhei o Deputado @BolsonaroSP em reuniões com o Conselho de Seguranç…"
"1,06715574173005E+018","2018-11-26 20:38:50",0,1701,"RT @odiodobem: Turminha do amor e da “resistência”. 🤩🎠☔️🍼🌈 https://t.co/63Npdo6TAK"
"1,06722923836809E+018","2018-11-27 01:30:53",44511,7438,"MAIS MÉDICOS: Ditadura cubana perde e os brasileiros ganham emprego e dignidade. Infelizmente o povo cubano paga pela falta de direitos humanos de seu país. https://t.co/4A6viIJtH1"
"1,06742687658134E+018","2018-11-27 14:36:13",47625,5367,"Hoje pela manhã (27/11) embarcamos novamente rumo à Brasília para compromissos na transição do governo. Seguimos firmes na missão de construir um Brasil melhor para todos os brasileiros! https://t.co/9zqSfCfSLn"
"1,06749530943198E+018","2018-11-27 19:08:09",82029,15858,"Após Cuba irresponsavelmente retirar-se do Mais Médicos por não aceitar dar liberdade e salário integral aos seus cidadãos, quase 100% das vagas já foram preenchidas por brasileiros. Está claro que o acordo do PT era pretexto para financiar a ditadura membro do foro de São Paulo."
"1,06749540405972E+018","2018-11-27 19:08:32",39117,6111,"Há outros acordos suspeitos claramente inviáveis que reforçam a ideia de que nosso país estava disfarçadamente servindo de fonte de renda de partidos alinhados ideologicamente na America Latina, com nossa soberania dando lugar a uma verdadeira submissão ideológica. Não mais!"
"1,06749551622793E+018","2018-11-27 19:08:58",61821,8270,"Boa tarde! Comunico em primeira mão a indicação do Sr. Tarcísio Gomes de Freitas, formado pelo Instituto Militar de Engenharia, Consultor Legislativo da Câmara Federal e ex-diretor do DNIT, ao Ministério da Infraestrutura."
"1,06776847196513E+018","2018-11-28 13:13:36",57106,7358,"Recebi a ilustre visita do Embaixador de Israel, Yossi Shelley, na companhia do futuro Chanceler, Ernesto Araújo, e do futuro Ministro de Estado Chefe do Gab. de Segurança Institucional, General Heleno. O Brasil tem tudo pra ser uma nação respeitada e admirada no mundo todo. 🇧🇷"
"1,06778726024485E+018","2018-11-28 14:28:16",120929,20686,"Fui escolhido presidente do Brasil para atender aos anseios do povo brasileiro. Pegar pesado na questão da violência e criminalidade foi um dos nossos principais compromissos de campanha. Garanto a vocês, se houver indulto para criminosos neste ano, certamente será o último. 👍🏻"
"1,06783725022065E+018","2018-11-28 17:46:54",47289,6122,"Informo a todos a indicação do Sr. Gustavo Henrique Rigodanzo Canuto, servidor efetivo do Ministério do Planejamento com ampla experiência, para o Ministério do Desenvolvimento Regional. Boa tarde!"
"1,06807538773176E+018","2018-11-29 09:33:10",0,7354,"RT @CarlosBolsonaro: A pergunta que não pode calar e que muitos que se dizem “jornas” fazem questão de “esquecer”: quem mandou matar Jair B…"
"1,06809072969887E+018","2018-11-29 10:34:08",47330,6587,"Uma muito producente e grata reunião com o Conselheiro de Segurança Nacional dos EUA, John Bolton. Estive acompanhado de nosso futuro Ministro da Defesa (General Fernando), Relações Exteriores (Ernesto Araújo) e com o Chefe do Gabinete de Segurança Institucional (General Heleno). https://t.co/0AWhsJKXTf"
"1,06813298219453E+018","2018-11-29 13:22:02",0,7107,"RT @AmbJohnBolton: Enjoyed a wide-ranging, very productive discussion w/ Brazil’s President-elect Bolsonaro &amp; his national security team. I…"
"1,06816300288363E+018","2018-11-29 15:21:20",76130,12796,"Os que hoje se colocam contra ou relativizam a Lava Jato, estão também contra o Brasil e os brasileiros. Todo apoio à operação que está tirando o país das mãos dos que estavam destruindo-o!"
"1,06828661448347E+018","2018-11-29 23:32:31",76626,10978,"Sujeitar automaticamente nosso território, leis e soberania a colocações de outras nações está fora de cogitação. É legítimo que países no mundo defendam seus interesses e estaremos dispostos a dialogar sempre, mas defenderemos os interesses do Brasil e dos brasileiros."
"1,06830485450907E+018","2018-11-30 00:45:00",31158,5394,"Jornal da Record sobre as reuniões de Eduardo Bolsonaro (@BolsonaroSP ) nos EUA. https://t.co/h3SQrcdWKa"
"1,06844359537458E+018","2018-11-30 09:56:18",52490,7289,"Bom dia! Comunico a indicação do Diretor Geral de Desenvolvimento Nuclear e Tecnológico da Marinha, Almirante de Esquadra Bento Costa Lima Leite de Albuquerque Junior, para o cargo de Ministro de Minas e Energia. https://t.co/Dk0fAZg8Sq"
"1,06855559236359E+018","2018-11-30 17:21:20",0,2222,"RT @RenovaMidia: O presidente eleito Jair Bolsonaro visita a comunidade Canção Nova, em Cachoeira Paulista, interior de São Paulo. Ele vai…"
